# train_accs, valid_accs, test_accs, dt_accs, fidelities, depths, nodes, robust_score
8.844367265701293945e-01 8.714479207992553711e-01 8.956639766693115234e-01 7.399999999999999911e-01 7.493224932249322734e-01 2.000000000000000000e+00 5.000000000000000000e+00 7.657657657657657158e-01
9.239256381988525391e-01 9.201623797416687012e-01 9.227642416954040527e-01 7.700000000000000178e-01 8.130081300813007950e-01 6.000000000000000000e+00 2.700000000000000000e+01 7.297297297297297147e-01
9.358304142951965332e-01 9.309878349304199219e-01 9.336043596267700195e-01 7.900000000000000355e-01 7.926829268292683306e-01 5.000000000000000000e+00 1.100000000000000000e+01 8.063063063063062863e-01
8.934378623962402344e-01 9.066305756568908691e-01 8.672086596488952637e-01 8.100000000000000533e-01 9.146341463414634498e-01 1.500000000000000000e+01 1.110000000000000000e+02 7.297297297297297147e-01
9.192799329757690430e-01 9.255750775337219238e-01 9.403793811798095703e-01 8.199999999999999512e-01 8.699186991869918284e-01 1.200000000000000000e+01 3.700000000000000000e+01 8.018018018018018278e-01
8.159117102622985840e-01 8.254398107528686523e-01 7.872628569602966309e-01 7.700000000000000178e-01 8.495934959349593640e-01 6.000000000000000000e+00 2.900000000000000000e+01 7.432432432432432012e-01
9.410569071769714355e-01 9.201623797416687012e-01 9.051490426063537598e-01 7.700000000000000178e-01 8.333333333333333703e-01 6.000000000000000000e+00 3.100000000000000000e+01 8.198198198198197728e-01
9.099884033203125000e-01 9.106901288032531738e-01 9.010840058326721191e-01 7.800000000000000266e-01 8.929539295392954212e-01 1.200000000000000000e+01 9.300000000000000000e+01 7.477477477477477708e-01
9.375725984573364258e-01 9.391068816184997559e-01 9.403793811798095703e-01 7.700000000000000178e-01 8.157181571815718124e-01 7.000000000000000000e+00 2.500000000000000000e+01 6.801801801801802272e-01
8.986643552780151367e-01 8.782138228416442871e-01 9.037940502166748047e-01 7.399999999999999911e-01 8.929539295392954212e-01 1.100000000000000000e+01 9.100000000000000000e+01 7.612612612612612573e-01
9.259582161903381348e-01 9.255750775337219238e-01 9.186992049217224121e-01 7.399999999999999911e-01 7.981029810298102545e-01 5.000000000000000000e+00 1.300000000000000000e+01 7.297297297297297147e-01
9.247967600822448730e-01 9.133964776992797852e-01 9.241192340850830078e-01 7.500000000000000000e-01 7.628726287262872496e-01 3.000000000000000000e+00 7.000000000000000000e+00 7.657657657657657158e-01
8.664343953132629395e-01 8.552097678184509277e-01 8.536585569381713867e-01 7.199999999999999734e-01 7.466124661246612559e-01 6.000000000000000000e+00 1.300000000000000000e+01 6.756756756756756577e-01
9.157955646514892578e-01 9.161028265953063965e-01 9.119241237640380859e-01 7.700000000000000178e-01 8.509485094850948173e-01 9.000000000000000000e+00 3.900000000000000000e+01 7.207207207207206867e-01
9.233449697494506836e-01 9.296346306800842285e-01 9.159891605377197266e-01 7.600000000000000089e-01 8.414634146341463117e-01 9.000000000000000000e+00 4.100000000000000000e+01 7.792792792792793133e-01
